sentence_id,words,labels
267,solutions,I-DEPT
267,determines,O
267,operational,O
267,feasibility,O
267,evaluating,O
267,analysis,O
267,problem,O
267,definition,O
267,requirements,O
267,solution,O
267,development,I-SKILL
267,proposed,O
267,solutions,O
267,develops,O
267,software,O
267,solutions,O
267,studying,O
267,information,O
267,needs,O
267,conferring,O
267,users,O
267,studying,O
267,systems,O
267,flow,O
267,data,O
267,usage,O
267,work,O
267,processes,O
267,investigates,O
267,problem,O
267,areas,O
267,follows,O
267,software,B-SKILL
267,development,I-SKILL
267,lifecycle,O
267,documents,O
267,demonstrates,O
267,solutions,O
267,developing,O
267,documentation,I-SKILL
267,flowcharts,O
267,layouts,O
267,diagrams,O
267,charts,O
267,code,O
267,comments,O
267,clear,O
267,code,O
267,prepares,O
267,installs,O
267,solutions,O
267,determining,O
267,designing,O
267,system,O
267,specifications,O
267,standards,O
267,programming,I-SKILL
267,improves,O
267,operations,I-DEPT
267,conducting,O
267,systems,O
267,analysis,O
267,recommending,O
267,changes,O
267,policies,O
267,procedures,O
267,obtains,O
267,licenses,O
267,software,O
267,obtaining,O
267,required,O
267,information,O
267,vendors,O
267,recommending,O
267,purchases,O
267,testing,I-SKILL
267,approving,O
267,products,O
267,protects,O
267,operations,O
267,keeping,O
267,information,O
267,confidential,O
267,provides,O
267,information,O
267,collecting,O
267,analyzing,O
267,summarizing,O
267,development,O
267,service,O
267,issues,O
267,accomplishes,O
267,engineering,O
267,organization,O
267,mission,O
267,completing,O
267,related,O
267,results,O
267,needed,O
267,desired,O
267,candidate,O
267,profile,O
267,per,O
267,description,O
267,perks,O
267,benefits,O
267,per,O
267,industry,O
267,whatsapp,O
267,cv,O
267,7252983265,O
268,role,O
268,flipkart,O
268,defined,O
268,ecommerce,I-DEPT
268,industry,O
268,india,O
268,continue,O
268,leadership,I-ROLE
268,core,O
268,value,O
268,putting,O
268,customer,O
268,first,O
268,flipkart,O
268,made,O
268,people,O
268,love,O
268,independence,O
268,thoughts,O
268,pave,O
268,way,O
268,disruptive,O
268,innovation,O
268,technology,O
268,business,O
268,operations,I-DEPT
268,fronts,O
268,functional,O
268,area,O
268,product,O
268,conception,O
268,delivery,O
268,customers,I-DEPT
268,expected,O
268,design,I-SKILL
268,code,O
268,independently,O
268,multiple,O
268,tech,O
268,components,O
268,related,O
268,functional,O
268,area,O
268,must,O
268,also,O
268,develop,O
268,deep,O
268,understanding,O
268,non,O
268,functional,O
268,requirements,O
268,reliability,O
268,availability,O
268,scale,O
268,horizontal,O
268,scalability,O
268,etc,O
268,time,O
268,make,O
268,tech,O
268,stack,O
268,decisions,O
268,accordingly,O
268,expected,O
268,actively,O
268,mentor,O
268,junior,O
268,engineers,O
268,codebase,O
268,quality,O
268,looking,O
268,seasoned,O
268,engineers,O
268,quality,O
268,conscious,O
268,product,O
268,thinkers,O
268,business,O
268,cognizant,O
268,smart,O
268,mere,O
268,coders,O
268,engineers,O
268,get,O
268,significantly,O
268,amplify,O
268,impact,O
268,work,O
268,creations,O
268,scale,O
268,flipkart,O
268,operates,O
268,scale,O
268,also,O
268,demands,O
268,engineers,O
268,produce,O
268,super,O
268,efficient,O
268,solutions,O
268,you,O
268,ll,O
268,functional,O
268,area,O
268,product,O
268,conception,O
268,delivery,O
268,given,O
268,fuzzy,O
268,product,O
268,requirement,O
268,work,O
268,stakeholders,O
268,product,O
268,understand,O
268,refine,O
268,requirements,O
268,change,O
268,tech,O
268,requirements,O
268,prepare,O
268,high,O
268,level,O
268,designs,O
268,guidance,O
268,document,O
268,low,O
268,level,O
268,design,O
268,code,O
268,independently,O
268,multiple,O
268,tech,O
268,components,O
268,related,O
268,functional,O
268,area,O
268,choose,O
268,right,O
268,tech,O
268,stack,O
268,given,O
268,situation,O
268,guidance,O
268,senior,O
268,team,O
268,members,O
268,optimise,O
268,existing,O
268,microservices,I-SKILL
268,take,O
268,non,O
268,functional,O
268,requirement,O
268,reliability,O
268,availability,O
268,scale,O
268,horizontal,O
268,scalability,O
268,considerations,O
268,taking,O
268,decision,O
268,build,O
268,develop,O
268,mentor,O
268,coach,O
268,junior,O
268,team,O
268,members,O
268,owning,O
268,quality,O
268,code,O
268,ut,O
268,coverage,O
268,documentation,I-SKILL
268,etc,O
268,collaborate,O
268,teams,O
268,contributing,O
268,shared,O
268,vision,O
268,working,O
268,closely,O
268,cross,B-SKILL
268,functional,I-SKILL
268,stakeholders,O
268,you,O
268,ll,O
268,need,O
268,b,O
268,tech,O
268,tech,O
268,equivalent,O
268,least,O
268,6,O
268,years,O
268,experience,O
268,deep,O
268,expertise,O
268,least,O
268,one,O
268,programming,I-SKILL
268,language,O
268,tech,O
268,stack,O
268,strong,O
268,object,B-SKILL
268,oriented,I-SKILL
268,design,O
268,skills,O
268,ability,O
268,apply,O
268,design,B-SKILL
268,patterns,I-SKILL
268,uncanny,O
268,ability,O
268,design,O
268,intuitive,O
268,module,O
268,class,O
268,level,O
268,interfaces,O
268,experience,O
268,building,O
268,data,O
268,driven,O
268,web,B-SKILL
268,application,I-SKILL
268,design,O
268,development,I-SKILL
268,plus,O
268,good,O
268,understanding,O
268,multiple,O
268,tech,O
268,solutions,O
268,ability,O
268,pick,O
268,correct,O
268,one,O
268,given,O
268,situation,O
268,prior,O
268,work,O
268,experience,O
268,agile,I-SKILL
268,environment,O
268,continuous,B-SKILL
268,integration,I-SKILL
268,continuous,O
268,delivery,O
268,ci,B-SKILL
268,cd,I-SKILL
268,ability,O
268,experience,O
268,designing,O
268,high,O
268,level,O
268,software,I-DEPT
268,designs,O
268,scalable,O
268,system,O
268,taking,O
268,nfr,O
268,non,O
268,functional,O
268,requirement,O
268,consideration,O
268,skills,O
268,required,O
268,java,I-SKILL
268,react,O
268,mysql,I-SKILL
268,sql,I-SKILL
268,spring,O
268,hibernate,O
268,maven,O
268,gradle,O
268,git,O
269,job,O
269,title,O
269,principal,O
269,software,B-ROLE
269,engineer,I-ROLE
269,devops,I-SKILL
269,i8,O
269,bangalore,O
269,business,O
269,overview,O
269,software,B-ROLE
269,engineering,I-ROLE
269,team,O
269,delivers,O
269,next,O
269,generation,O
269,software,O
269,application,I-SKILL
269,enhancements,O
269,new,O
269,products,O
269,changing,O
269,world,O
269,working,O
269,cutting,O
269,edge,O
269,design,I-SKILL
269,develop,O
269,software,O
269,platforms,O
269,peripherals,O
269,applications,I-SKILL
269,diagnostics,O
269,advanced,O
269,technologies,O
269,tools,O
269,software,O
269,engineering,O
269,methodologies,O
269,collaboration,O
269,internal,O
269,external,O
269,partners,O
269,key,O
269,responsibilities,O
269,responsible,O
269,design,O
269,ci,B-SKILL
269,cd,I-SKILL
269,implementation,O
269,application,O
269,includes,O
269,scripting,I-SKILL
269,build,O
269,release,O
269,deployment,I-SKILL
269,configuration,O
269,activities,O
269,driving,O
269,innovations,O
269,hackathons,O
269,within,O
269,team,O
269,pro,O
269,actively,O
269,analyses,O
269,current,O
269,processes,O
269,practices,O
269,suggest,O
269,drive,O
269,improvements,O
269,also,O
269,defines,O
269,processes,O
269,needed,O
269,provide,O
269,e2e,O
269,support,I-SKILL
269,development,B-DEPT
269,team,I-DEPT
269,right,O
269,branch,O
269,creation,O
269,production,I-ROLE
269,deployment,O
269,essential,O
269,requirements,O
269,overall,O
269,10,O
269,years,O
269,experience,O
269,minimum,O
269,3,O
269,5,O
269,years,O
269,strong,O
269,development,O
269,experience,O
269,java,I-SKILL
269,net,O
269,node,B-SKILL
269,js,I-SKILL
269,technologies,O
269,good,O
269,understanding,O
269,application,O
269,performance,I-SKILL
269,component,O
269,feature,O
269,e2e,O
269,levels,O
269,exposure,O
269,system,O
269,health,O
269,monitoring,I-ROLE
269,tools,O
269,mechanisms,O
269,experience,O
269,deployment,O
269,automation,I-SKILL
269,ci,O
269,cd,O
269,pipeline,O
269,stages,O
269,activities,O
269,experience,O
269,docker,I-SKILL
269,containers,O
269,delivering,O
269,applications,O
269,blue,O
269,green,O
269,canary,O
269,paths,O
269,good,O
269,exposure,O
269,git,O
269,experience,O
269,building,O
269,devops,O
269,test,O
269,automation,O
269,capabilities,O
269,ground,O
269,cloud,O
269,based,O
269,legacy,O
269,software,B-DEPT
269,solutions,I-DEPT
269,experience,O
269,visual,O
269,studio,O
269,tfs,O
269,git,O
269,eclipse,O
269,selenium,O
269,cucumber,O
269,specflow,O
269,devops,O
269,tool,O
269,chain,O
269,open,O
269,source,O
269,tools,O
269,experience,O
269,agile,I-SKILL
269,scrum,I-SKILL
269,extreme,O
269,programming,I-SKILL
269,methodologies,O
269,desirable,O
269,requirements,O
269,experience,O
269,container,O
269,strategy,O
269,micro,O
269,service,O
269,development,O
269,framework,O
269,good,O
269,understanding,O
269,enterprise,O
269,security,O
269,sso,O
269,ldap,O
269,firewall,O
269,network,O
269,dns,O
269,load,O
269,balancing,O
270,software,B-SKILL
270,development,I-SKILL
270,engineer,O
270,iii,O
270,responsibilities,O
270,complete,O
270,ownership,O
270,service,O
270,services,O
270,team,O
270,responsible,O
270,lead,I-ROLE
270,example,O
270,mentor,O
270,guide,O
270,team,O
270,members,O
270,everything,O
270,structured,O
270,problem,B-SKILL
270,solving,I-SKILL
270,development,O
270,best,O
270,practices,O
270,platformize,O
270,components,O
270,libraries,O
270,utilities,O
270,services,O
270,promote,O
270,reuse,O
270,large,O
270,technical,O
270,deliverables,O
270,execute,O
270,exemplary,O
270,way,O
270,able,O
270,conceptualise,O
270,develop,O
270,prototype,O
270,quickly,O
270,drive,O
270,technical,O
270,roadmap,O
270,team,O
270,collaboration,O
270,engineering,O
270,product,O
270,research,O
270,design,I-SKILL
270,build,O
270,highly,O
270,reliable,O
270,available,O
270,scalable,O
270,platforms,O
270,requirements,O
270,substantial,O
270,experience,O
270,building,O
270,complex,O
270,scalable,O
270,solutions,O
270,strong,O
270,object,B-SKILL
270,oriented,I-SKILL
270,design,O
270,skills,O
270,ability,O
270,apply,O
270,design,B-SKILL
270,patterns,I-SKILL
270,uncanny,O
270,ability,O
270,design,O
270,intuitive,O
270,module,O
270,class,O
270,level,O
270,interfaces,O
270,ability,O
270,deep,O
270,problem,O
270,solving,O
270,build,O
270,elegant,O
270,maintainable,O
270,solutions,O
270,complex,O
270,problems,O
270,experience,O
270,leading,O
270,multi,O
270,engineer,O
270,projects,O
270,mentoring,O
270,junior,O
270,engineers,O
270,experience,O
270,full,O
270,life,O
270,cycle,O
270,development,O
270,programming,I-SKILL
270,language,O
270,linux,O
270,platform,O
270,comprehensive,O
270,operational,O
270,experience,O
270,including,O
270,optimisations,O
270,deployments,O
270,tuning,O
270,servers,O
270,like,O
270,apache,O
270,mysql,I-SKILL
270,tomcat,O
270,solr,O
270,prior,O
270,experience,O
270,working,O
270,agile,I-SKILL
270,software,O
270,methodologies,O
270,xp,O
270,scrum,I-SKILL
270,tdd,O
270,continuous,B-SKILL
270,integration,I-SKILL
270,ci,B-SKILL
270,cd,I-SKILL
270,plus,O
270,btech,O
270,mtech,O
270,phd,O
270,computer,B-DEPT
270,science,I-DEPT
270,related,O
270,technical,O
270,discipline,O
270,equivalent,O
270,high,O
270,technical,O
270,acumen,O
270,rich,O
270,technical,O
270,experience,O
270,experience,O
270,building,O
270,data,O
270,driven,O
270,web,B-SKILL
270,application,I-SKILL
270,design,O
270,development,O
270,plus,O
270,expert,O
270,level,O
270,experience,O
270,building,O
270,scalable,O
270,large,O
270,complex,O
270,business,O
270,application,O
270,using,O
270,technologies,O
270,mentoring,O
270,junior,O
270,engineers,O
270,deep,O
270,expertise,O
270,java,I-SKILL
270,programming,O
270,language,O
270,tech,O
270,stack,O
270,open,O
270,positions,O
270,1,O
270,skills,O
270,required,O
270,java,O
270,data,B-SKILL
270,structures,I-SKILL
270,algorithms,I-SKILL
270,problem,O
270,solving,O
270,linux,O
270,education,O
270,qualification,O
270,b,O
270,tech,O
270,desirable,O
270,skills,O
270,distributed,O
270,systems,O
270,years,O
270,exp,O
270,6,O
270,8,O
270,years,O
271,diligently,O
271,work,O
271,mailing,O
271,configure,O
271,mail,O
271,system,O
271,necessary,O
271,take,O
271,responsibility,O
271,work,O
271,work,O
271,snippet,O
271,codes,O
271,html,I-SKILL
271,php,O
271,mysql,I-SKILL
271,perl,O
271,allotted,O
271,create,O
271,productive,O
271,programs,O
271,within,O
271,project,O
271,timeline,O
271,optimize,O
271,lead,I-ROLE
271,conversion,O
271,rates,O
271,process,O
271,smtp,O
271,services,O
271,plan,O
271,schedule,O
271,email,O
271,calendar,O
271,promoting,O
271,offer,O
271,smtp,O
271,services,O
271,understand,O
271,pros,O
271,cons,O
271,email,O
271,campaign,O
271,work,O
271,betterment,O
271,keep,O
271,track,O
271,key,O
271,metrics,O
271,ongoing,O
271,basis,O
271,derive,O
271,insights,O
271,results,O
271,share,O
271,recommendations,O
271,immediate,O
271,superior,O
271,interested,O
271,role,O
271,directly,O
271,walk,O
271,contact,O
271,hr,O
271,immanuel,O
271,note,O
271,male,O
271,engineering,O
271,candidates,O
271,2019,O
271,2020,O
271,passed,O
271,standing,O
271,arrears,O
271,eligible,O
272,walkin,O
272,drive,O
272,freshersopen,O
272,position,O
272,15,O
272,passed,O
272,2018,O
272,2019,O
272,mandatory,O
272,skills,O
272,get,O
272,completed,O
272,net,O
272,courses,O
272,training,O
272,institutes,O
272,internship,O
272,certified,O
272,candidates,O
272,also,O
272,accepted,O
272,direct,O
272,walk,O
272,venue,O
272,net,O
272,framework,O
272,4,O
272,0,O
272,4,O
272,5,O
272,c,O
272,3,O
272,0,O
272,4,O
272,0,O
272,mvc,I-SKILL
272,entity,O
272,framework,O
272,linq,O
272,visual,O
272,studio,O
272,2010,O
272,2013,O
272,angular,I-SKILL
272,version,O
272,sql,B-SKILL
272,server,I-SKILL
272,2008,O
272,2012,O
272,asp,I-SKILL
272,net,O
272,ado,O
272,net,O
272,html,I-SKILL
272,5,O
272,0,O
272,css,I-SKILL
272,2,O
272,0,O
272,javascript,I-SKILL
272,jquery,I-SKILL
272,xml,I-SKILL
272,xslt,O
272,xsd,O
273,join,O
273,us,O
273,software,I-DEPT
273,principal,O
273,engineer,O
273,engineering,O
273,development,B-DEPT
273,team,I-DEPT
273,bangalore,O
273,best,O
273,work,O
273,career,O
273,make,O
273,profound,O
273,social,O
273,impact,O
273,you,O
273,ll,O
273,achieve,O
273,software,O
273,principal,O
273,engineer,O
273,responsible,O
273,developing,I-SKILL
273,sophisticated,O
273,systems,O
273,software,O
273,basis,O
273,customers,I-DEPT
273,business,O
273,goals,O
273,needs,O
273,general,O
273,business,O
273,environment,O
273,creating,O
273,software,B-DEPT
273,solutions,I-DEPT
273,contribute,O
273,design,I-SKILL
273,architecture,I-ROLE
273,high,O
273,quality,O
273,complex,O
273,systems,O
273,software,O
273,storage,O
273,environments,O
273,prepare,O
273,review,O
273,evaluate,O
273,software,O
273,storage,O
273,specifications,O
273,products,O
273,systems,O
273,contribute,O
273,development,O
273,implementation,O
273,test,O
273,strategies,O
273,complex,O
273,software,O
273,products,O
273,systems,O
273,storage,O
273,products,O
273,systems,O
273,take,O
273,first,O
273,step,O
273,towards,O
273,dream,O
273,career,O
273,every,O
273,dell,O
273,technologies,O
273,team,O
273,member,O
273,brings,O
273,something,O
273,unique,O
273,table,O
273,heres,O
273,looking,O
273,role,O
273,role,O
273,responsibilities,O
273,leading,O
273,activities,O
273,necessary,O
273,take,O
273,product,O
273,concept,O
273,production,I-ROLE
273,including,O
273,system,B-ROLE
273,architecture,I-ROLE
273,definition,O
273,design,O
273,implementation,O
273,testing,I-SKILL
273,etc,O
273,contribution,O
273,behavioral,O
273,specification,O
273,defining,O
273,engineering,O
273,functional,O
273,plan,O
273,design,O
273,engineering,O
273,interlocks,O
273,vendor,O
273,odms,O
273,partners,O
273,prototyping,O
273,debug,O
273,validation,O
273,interactions,O
273,cross,B-SKILL
273,functional,I-SKILL
273,teams,O
273,factory,O
273,customer,B-ROLE
273,support,I-ROLE
273,developing,O
273,technical,O
273,specifications,O
273,proof,O
273,concepts,O
273,evaluating,O
273,prototypes,O
273,making,O
273,recommendations,O
273,defining,O
273,program,O
273,scope,O
273,driving,O
273,design,O
273,engineering,O
273,reviews,O
273,part,O
273,job,O
273,responsibility,O
273,essential,O
273,requirements,O
273,8,O
273,15,O
273,years,O
273,full,B-ROLE
273,stack,I-ROLE
273,development,O
273,experience,O
273,c,O
273,c,O
273,java,I-SKILL
273,expertise,O
273,front,B-SKILL
273,end,I-SKILL
273,ui,O
273,technologies,O
273,html5,I-SKILL
273,angular,I-SKILL
273,js,O
273,angular,O
273,javascript,I-SKILL
273,typescript,O
273,css,I-SKILL
273,etc,O
273,background,O
273,integrating,O
273,user,O
273,interface,O
273,interaction,O
273,ui,O
273,middle,O
273,layer,O
273,strong,O
273,embedded,O
273,linux,O
273,programming,I-SKILL
273,os,O
273,internals,O
273,memory,O
273,management,O
273,ipc,O
273,thread,O
273,programming,O
273,embedded,O
273,application,I-SKILL
273,software,B-SKILL
273,development,I-SKILL
273,good,O
273,understanding,O
273,rest,O
273,redfish,O
273,desirable,O
273,skills,O
273,person,O
273,excellent,O
273,understanding,O
273,linux,O
273,os,O
273,internals,O
273,strong,O
273,development,O
273,experience,O
273,server,O
273,manageability,O
273,experience,O
273,major,O
273,plus,O
273,education,O
273,qualification,O
273,degree,O
273,ece,O
273,ce,O
273,cs,O
273,mca,O
274,plan,O
274,implement,O
274,overall,O
274,supply,B-DEPT
274,chain,I-DEPT
274,strategy,O
274,collaborate,O
274,sales,I-DEPT
274,operations,I-DEPT
274,customer,B-DEPT
274,service,I-DEPT
274,teams,O
274,determine,O
274,key,O
274,supply,O
274,chain,O
274,kpis,I-SKILL
274,suggest,O
274,solutions,O
274,process,O
274,improvements,O
274,identify,O
274,process,O
274,bottleneck,O
274,implement,O
274,solutions,O
274,timely,O
274,manner,O
274,document,O
274,step,O
274,step,O
274,procedures,O
274,supply,O
274,planning,O
274,process,O
274,train,O
274,evaluate,O
274,others,O
275,senior,O
275,software,B-ROLE
275,engineer,I-ROLE
275,react,O
275,js,O
275,pune,O
275,maharashtra,O
275,india,O
275,roles,O
275,responsibilities,O
275,1,O
275,good,O
275,hands,O
275,experience,O
275,react,O
275,js2,O
275,good,O
275,understanding,O
275,ui,O
275,basics,O
275,html,B-SKILL
275,css,I-SKILL
275,etc,O
275,3,O
275,understanding,O
275,api,I-SKILL
275,web,O
275,services4,O
275,exposure,O
275,data,O
275,engineering,O
275,business,O
275,intelligence,O
275,applications,I-SKILL
275,preferred,O
275,5,O
275,preferably,O
275,senior,O
275,experienced,O
275,engineers,O
